gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,costat,ggroup,gind,gsector,gsubind
004145,20211231,2021,INDL,C,D,STD,PKI,PERKINELMER INC,USD,15000.5540,A,3520,352030,35,35203010
004186,20211231,2021,INDL,C,D,STD,EML,EASTERN CO,USD,266.3290,A,2010,201060,20,20106020
004193,20211231,2021,FS,C,D,STD,EGP,EASTGROUP PROPERTIES,USD,3215.3360,A,6010,601010,60,60101020
004193,20211231,2021,INDL,C,D,STD,EGP,EASTGROUP PROPERTIES,USD,3215.3360,A,6010,601010,60,60101020
004199,20211231,2021,INDL,C,D,STD,ETN,EATON CORP PLC,USD,34027.0000,A,2010,201040,20,20104010
004213,20211231,2021,INDL,C,D,STD,ECL,ECOLAB INC,USD,21206.4000,A,1510,151010,15,15101050
004321,20210930,2021,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,24715.0000,A,2010,201040,20,20104010
004367,20211231,2021,INDL,C,D,STD,WFRD,WEATHERFORD INTL PLC,USD,4774.0000,A,1010,101010,10,10101020
004383,20210930,2021,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,19608.6620,A,5510,551020,55,55102010
004384,20211231,2021,INDL,C,D,STD,MARA,MARATHON DIGITAL HOLDNGS INC,USD,1448.2440,A,4510,451030,45,45103010
004409,20211231,2021,INDL,C,D,STD,ENZN,ENZON PHARMACEUTICALS INC,USD,47.7540,A,3520,352010,35,35201010
004418,20210731,2021,INDL,C,D,STD,ENZ,ENZO BIOCHEM INC,USD,113.6910,A,3510,351020,35,35102015
004423,20211231,2021,INDL,C,D,STD,EFX,EQUIFAX INC,USD,11040.9000,A,2020,202020,20,20202020
004430,20211231,2021,INDL,C,D,STD,EQT,EQT CORP,USD,21607.3880,A,1010,101020,10,10102020
004439,20211231,2021,INDL,C,D,STD,ERIC,TELEFONAKTIEBOLAGET LM ERICS,USD,33799.8570,A,4520,452010,45,45201020
004448,20211231,2021,INDL,C,D,STD,ESCA,ESCALADE INC,USD,251.7980,A,2520,252020,25,25202010
004450,20210630,2021,INDL,C,D,STD,ESP,ESPEY MFG & ELECTRONICS CORP,USD,37.9810,A,2010,201040,20,20104010
004462,20211231,2021,INDL,C,D,STD,NEU,NEWMARKET CORP,USD,2558.4360,A,1510,151010,15,15101050
004485,20211231,2021,INDL,C,D,STD,KINS,KINGSTONE COS INC,USD,331.3120,A,4030,403010,40,40301040
004494,20211231,2021,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,7609.9290,A,2030,203010,20,20301010
004497,20211231,2021,INDL,C,D,STD,BOOM,DMC GLOBAL INC,USD,864.4120,A,1010,101010,10,10101020
004498,20210930,2021,INDL,C,D,STD,IIIN,INSTEEL INDUSTRIES,USD,390.7100,A,2010,201020,20,20102010
004503,20211231,2021,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,338923.0000,A,1010,101020,10,10102010
004510,20211231,2021,INDL,C,D,STD,FMC,FMC CORP,USD,10581.3000,A,1510,151010,15,15101030
004517,20211231,2021,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,140912.0000,A,5510,551010,55,55101010
004579,20210630,2021,INDL,C,D,STD,FARM,FARMER BROTHERS CO,USD,338.0060,A,3020,302020,30,30202030
004599,20211231,2021,INDL,C,D,STD,RUSMF,RUSSEL METALS INC,CAD,2314.5000,A,2010,201070,20,20107010
004601,20211231,2021,FS,C,D,STD,FNMA,FEDERAL NATIONAL MORTGA ASSN,USD,4229166.0000,A,4010,401020,40,40102010
004601,20211231,2021,INDL,C,D,STD,FNMA,FEDERAL NATIONAL MORTGA ASSN,USD,4229166.0000,A,4010,401020,40,40102010
004605,20211231,2021,FS,C,D,STD,FRT,FEDERAL REALTY INVESTMENT TR,USD,7622.3200,A,6010,601010,60,60101070
004605,20211231,2021,INDL,C,D,STD,FRT,FEDERAL REALTY INVESTMENT TR,USD,7622.3200,A,6010,601010,60,60101070
004607,20210630,2021,INDL,C,D,STD,FSCR,FEDERAL SCREW WORKS,USD,76.7350,A,2510,251010,25,25101010
004608,20211231,2021,INDL,C,D,STD,FSS,FEDERAL SIGNAL CORP,USD,1366.1000,A,2010,201060,20,20106010
004611,20220131,2021,INDL,C,D,STD,M,MACY'S INC,USD,17590.0000,A,2550,255030,25,25503010
004622,20211231,2021,INDL,C,D,STD,FOE,FERRO CORP,USD,1290.0240,A,1510,151010,15,15101050
004640,20211231,2021,INDL,C,D,STD,FITB,FIFTH THIRD BANCORP,USD,211116.0000,A,4010,401010,40,40101015
004640,20211231,2021,FS,C,D,STD,FITB,FIFTH THIRD BANCORP,USD,211116.0000,A,4010,401010,40,40101015
004669,20211231,2021,INDL,C,D,STD,FINGF,FINNING INTERNATIONAL INC,CAD,5971.0000,A,2010,201070,20,20107010
004674,20211231,2021,INDL,C,D,STD,RF,REGIONS FINANCIAL CORP,USD,162938.0000,A,4010,401010,40,40101015
004674,20211231,2021,FS,C,D,STD,RF,REGIONS FINANCIAL CORP,USD,162938.0000,A,4010,401010,40,40101015
004685,20211231,2021,FS,C,D,STD,TRMK,TRUSTMARK CORP,USD,17595.6360,A,4010,401010,40,40101015
004685,20211231,2021,INDL,C,D,STD,TRMK,TRUSTMARK CORP,USD,17595.6360,A,4010,401010,40,40101015
004690,20211231,2021,FS,C,D,STD,FCNCA,FIRST CITIZENS BANCSH  -CL A,USD,58308.1400,A,4010,401010,40,40101015
004690,20211231,2021,INDL,C,D,STD,FCNCA,FIRST CITIZENS BANCSH  -CL A,USD,58308.1400,A,4010,401010,40,40101015
004699,20211231,2021,FS,C,D,STD,MTB,M & T BANK CORP,USD,155107.1600,A,4010,401010,40,40101015
004699,20211231,2021,INDL,C,D,STD,MTB,M & T BANK CORP,USD,155107.1600,A,4010,401010,40,40101015
004723,20211231,2021,FS,C,D,STD,USB,US BANCORP,USD,573284.0000,A,4010,401010,40,40101010
004723,20211231,2021,INDL,C,D,STD,USB,US BANCORP,USD,573284.0000,A,4010,401010,40,40101010
004737,20211231,2021,INDL,C,D,STD,FHN,FIRST HORIZON CORP,USD,89092.0000,A,4010,401010,40,40101015
004737,20211231,2021,FS,C,D,STD,FHN,FIRST HORIZON CORP,USD,89092.0000,A,4010,401010,40,40101015
004759,20210930,2021,INDL,C,D,STD,BDL,FLANIGANS ENTERPRISES INC,USD,128.0020,A,2530,253010,25,25301040
004771,20210630,2021,INDL,C,D,STD,FLXS,FLEXSTEEL INDUSTRIES INC,USD,296.7790,A,2520,252010,25,25201020
004798,20211231,2021,INDL,C,D,STD,FPL1,FLORIDA POWER & LIGHT CO,USD,78067.0000,A,5510,551010,55,55101010
004799,20211231,2021,INDL,C,D,STD,DUK9,DUKE ENERGY FLORIDA INC,USD,22733.0000,A,5510,551010,55,55101010
004809,20211231,2021,INDL,C,D,STD,FLO,FLOWERS FOODS INC,USD,3253.3130,A,3020,302020,30,30202030
004818,20211231,2021,INDL,C,D,STD,FLR,FLUOR CORP,USD,7279.5630,A,2010,201030,20,20103010
004826,20210630,2021,INDL,C,D,STD,FONR,FONAR CORP,USD,189.5060,A,3510,351010,35,35101010
004839,20211231,2021,INDL,C,D,STD,F,FORD MOTOR CO,USD,257035.0000,A,2510,251020,25,25102010
004840,20211231,2021,INDL,C,D,STD,F1,FORD MOTOR CREDIT CO LLC,USD,134945.0000,A,4020,402020,40,40202010
004860,20211231,2021,INDL,C,D,STD,FSTR,FOSTER (LB) CO,USD,342.5950,A,2010,201060,20,20106020
004881,20211231,2021,INDL,C,D,STD,FELE,FRANKLIN ELECTRIC CO INC,USD,1575.1650,A,2010,201060,20,20106020
004885,20210930,2021,FS,C,D,STD,BEN,FRANKLIN RESOURCES INC,USD,24168.4000,A,4020,402030,40,40203010
004885,20210930,2021,INDL,C,D,STD,BEN,FRANKLIN RESOURCES INC,USD,24168.4000,A,4020,402030,40,40203010
004926,20211130,2021,INDL,C,D,STD,FUL,FULLER (H. B.) CO,USD,4274.5300,A,1510,151010,15,15101050
004941,20211231,2021,INDL,C,D,STD,GATX,GATX CORP,USD,9541.7000,A,2010,201070,20,20107010
004973,20211231,2021,INDL,C,D,STD,AJG,ARTHUR J GALLAGHER & CO,USD,33345.0000,A,4030,403010,40,40301010
004988,20211231,2021,INDL,C,D,STD,TGNA,TEGNA INC,USD,6917.6460,A,5020,502010,50,50201020
004990,20220131,2021,INDL,C,D,STD,GPS,GAP INC,USD,12761.0000,A,2550,255040,25,25504010
005018,20211231,2021,INDL,C,D,STD,AJRD,AEROJET ROCKETDYNE HOLDINGS,USD,2433.6000,A,2010,201010,20,20101010
005024,20211231,2021,INDL,C,D,STD,GAM,GENERAL AMERICAN INVESTORS,USD,,A,,,,
005046,20211231,2021,INDL,C,D,STD,GD,GENERAL DYNAMICS CORP,USD,50073.0000,A,2010,201010,20,20101010
005047,20211231,2021,INDL,C,D,STD,GE,GENERAL ELECTRIC CO,USD,198874.0000,A,2010,201050,20,20105010
005050,20210930,2021,INDL,C,D,STD,JOB,GEE GROUP INC,USD,117.5890,A,2020,202020,20,20202010
005072,20211231,2021,FS,C,D,STD,ALLY,ALLY FINANCIAL INC,USD,182114.0000,A,4020,402020,40,40202010
005072,20211231,2021,INDL,C,D,STD,ALLY,ALLY FINANCIAL INC,USD,182114.0000,A,4020,402020,40,40202010
005073,20211231,2021,INDL,C,D,STD,GM,GENERAL MOTORS CO,USD,244718.0000,A,2510,251020,25,25102010
005087,20211231,2021,INDL,C,D,STD,SPXC,SPX CORP,USD,2628.6000,A,2010,201060,20,20106020
005109,20220131,2021,INDL,C,D,STD,GCO,GENESCO INC,USD,1562.0990,A,2550,255040,25,25504010
005116,20211231,2021,INDL,C,D,STD,GNTX,GENTEX CORP,USD,2131.3910,A,2510,251010,25,25101010
005125,20211231,2021,INDL,C,D,STD,GPC,GENUINE PARTS CO,USD,14352.1020,A,2550,255010,25,25501010
005135,20211231,2021,INDL,C,D,STD,SO2,GEORGIA POWER,USD,48461.0000,A,5510,551010,55,55101010
005149,20211231,2021,FS,C,D,STD,GTY,GETTY REALTY CORP,USD,1466.9480,A,6010,601010,60,60101070
005149,20211231,2021,INDL,C,D,STD,GTY,GETTY REALTY CORP,USD,1466.9480,A,6010,601010,60,60101070
005179,20211231,2021,INDL,C,D,STD,GLT,GLATFELTER CORP,USD,1880.6070,A,1510,151050,15,15105020
005180,20211231,2021,INDL,C,D,STD,GSK,GLAXOSMITHKLINE PLC,USD,107113.3720,A,3520,352020,35,35202010
005234,20211231,2021,INDL,C,D,STD,GT,GOODYEAR TIRE & RUBBER CO,USD,21402.0000,A,2510,251010,25,25101020
005237,20211231,2021,INDL,C,D,STD,GRC,GORMAN-RUPP CO,USD,420.7540,A,2010,201060,20,20106020
005252,20211231,2021,INDL,C,D,STD,GGG,GRACO INC,USD,2443.1980,A,2010,201060,20,20106020
005256,20211231,2021,INDL,C,D,STD,GWW,GRAINGER (W W) INC,USD,6592.0000,A,2010,201070,20,20107010
005284,20211231,2021,INDL,C,D,STD,GTN,GRAY TELEVISION INC,USD,11108.0000,A,5020,502010,50,50201020
005288,20211231,2021,INDL,C,D,STD,1737B,GRAYBAR ELECTRIC CO INC,USD,3069.0000,A,2010,201070,20,20107010
005338,20211031,2021,INDL,C,D,STD,GEF,GREIF INC  -CL A,USD,5815.8000,A,1510,151030,15,15103010
005342,20211231,2021,INDL,C,D,STD,MGI,MONEYGRAM INTERNATIONAL INC,USD,4476.5000,A,4510,451020,45,45102020
005342,20211231,2021,FS,C,D,STD,MGI,MONEYGRAM INTERNATIONAL INC,USD,4476.5000,A,4510,451020,45,45102020
005439,20211231,2021,INDL,C,D,STD,HAL,HALLIBURTON CO,USD,22321.0000,A,1010,101010,10,10101020
005457,20211231,2021,INDL,C,D,STD,JHS,HANCOCK (JOHN) INCOME SEC,USD,,A,,,,
005492,20211231,2021,INDL,C,D,STD,LHX,L3HARRIS TECHNOLOGIES INC,USD,34709.0000,A,2010,201010,20,20101010
005496,20211231,2021,INDL,C,D,STD,HSC,HARSCO CORP,USD,3053.9080,A,2020,202010,20,20201050
005518,20211231,2021,INDL,C,D,STD,HAS,HASBRO INC,USD,10037.8000,A,2520,252020,25,25202010
005523,20211231,2021,INDL,C,D,STD,HVT,HAVERTY FURNITURE,USD,686.2900,A,2550,255040,25,25504060
005525,20211231,2021,INDL,C,D,STD,HE1,HAWAIIAN ELECTRIC CO,USD,6491.6250,A,5510,551010,55,55101010
005526,20211231,2021,INDL,C,D,STD,HE,HAWAIIAN ELECTRIC INDS,USD,15822.6370,A,5510,551010,55,55101010
005539,20211231,2021,INDL,C,D,STD,HCSG,HEALTHCARE SERVICES GROUP,USD,777.5290,A,2020,202010,20,20201070
005543,20211231,2021,INDL,C,D,STD,WELL,WELLTOWER INC,USD,34910.3250,A,6010,601010,60,60101050
005543,20211231,2021,FS,C,D,STD,WELL,WELLTOWER INC,USD,34910.3250,A,6010,601010,60,60101050
005559,20211231,2021,INDL,C,D,STD,STRL,STERLING CONSTRUCTION CO INC,USD,1230.9960,A,2010,201030,20,20103010
005560,20211231,2021,INDL,C,D,STD,HL,HECLA MINING CO,USD,2728.8080,A,1510,151040,15,15104045
005567,20211031,2021,INDL,C,D,STD,HEI,HEICO CORP,USD,3498.4070,A,2010,201010,20,20101010
005568,20211231,2021,INDL,C,D,STD,KHC,KRAFT HEINZ CO,USD,93394.0000,A,3020,302020,30,30202030
005581,20210930,2021,INDL,C,D,STD,HP,HELMERICH & PAYNE,USD,5034.1280,A,1010,101010,10,10101010
005597,20211231,2021,INDL,C,D,STD,HSY,HERSHEY CO,USD,10412.2310,A,3020,302020,30,30202030
005600,20211231,2021,INDL,C,D,STD,HTZ,HERTZ GLOBAL HOLDINGS INC,USD,19783.0000,A,2030,203040,20,20304020
005606,20211031,2021,INDL,C,D,STD,HPQ,HP INC,USD,38610.0000,A,4520,452020,45,45202030
005608,20211231,2021,INDL,C,D,STD,HXL,HEXCEL CORP,USD,2819.4000,A,2010,201010,20,20101010
005639,20210930,2021,INDL,C,D,STD,HRC,HILL-ROM HOLDINGS INC,USD,4999.1000,I,3510,351010,35,35101010
005643,20211231,2021,INDL,C,D,STD,HLT,HILTON WORLDWIDE HOLDINGS,USD,15441.0000,A,2530,253010,25,25301020
005667,20211231,2021,INDL,C,D,STD,DINO,HF SINCLAIR CORP,USD,12916.6130,A,1010,101020,10,10102030
005680,20220131,2021,INDL,C,D,STD,HD,HOME DEPOT INC,USD,71876.0000,A,2550,255040,25,25504030
005690,20211231,2021,INDL,C,D,STD,HNI,HNI CORP,USD,1497.8970,A,2020,202010,20,20201060
005709,20211031,2021,INDL,C,D,STD,HRL,HORMEL FOODS CORP,USD,12696.3290,A,3020,302020,30,30202030
005742,20211231,2021,INDL,C,D,STD,CNP,CENTERPOINT ENERGY INC,USD,37679.0000,A,5510,551030,55,55103010
005750,20211031,2021,INDL,C,D,STD,HOV,HOVNANIAN ENTRPRS INC  -CL A,USD,2320.5080,A,2520,252010,25,25201030
005763,20211031,2021,FS,C,D,STD,UBA,URSTADT BIDDLE PROPERTIES,USD,973.8520,A,6010,601010,60,60101070
005763,20211031,2021,INDL,C,D,STD,UBA,URSTADT BIDDLE PROPERTIES,USD,973.8520,A,6010,601010,60,60101070
005764,20211231,2021,INDL,C,D,STD,HUBB,HUBBELL INC,USD,5281.5000,A,2010,201040,20,20104010
005783,20211231,2021,INDL,C,D,STD,JBHT,HUNT (JB) TRANSPRT SVCS INC,USD,6794.3480,A,2030,203040,20,20304020
005786,20211231,2021,FS,C,D,STD,HBAN,HUNTINGTON BANCSHARES,USD,174064.0000,A,4010,401010,40,40101015
005786,20211231,2021,INDL,C,D,STD,HBAN,HUNTINGTON BANCSHARES,USD,174064.0000,A,4010,401010,40,40101015
005788,20211031,2021,INDL,C,D,STD,HURC,HURCO COS INC,USD,332.9350,A,2010,201060,20,20106020
005792,20211231,2021,INDL,C,D,STD,HBP,HUTTIG BUILDING PRODUCTS INC,USD,309.8000,A,2010,201070,20,20107010
005860,20211231,2021,INDL,C,D,STD,ITT,ITT INC,USD,3565.4000,A,2010,201060,20,20106020
005862,20211231,2021,INDL,C,D,STD,RYN,RAYONIER INC,USD,3636.3560,A,6010,601010,60,60101080
005862,20211231,2021,FS,C,D,STD,RYN,RAYONIER INC,USD,3636.3560,A,6010,601010,60,60101080
005870,20211231,2021,INDL,C,D,STD,IDA,IDACORP INC,USD,7210.5150,A,5510,551010,55,55101010
005878,20211231,2021,INDL,C,D,STD,ITW,ILLINOIS TOOL WORKS,USD,16077.0000,A,2010,201060,20,20106020
005903,20211231,2021,INDL,C,D,STD,IMO,IMPERIAL OIL LTD,CAD,40782.0000,A,1010,101020,10,10102010
005914,20211231,2021,INDL,C,D,STD,AEP2,INDIANA MICHIGAN POWER CO,USD,12408.2000,A,5510,551010,55,55101010
005959,20211231,2021,INDL,C,D,STD,TT,TRANE TECHNOLOGIES PLC,USD,18059.8000,A,2010,201020,20,20102010
005968,20211231,2021,INDL,C,D,STD,RYI,RYERSON HOLDING CORP,USD,2365.6000,A,1510,151040,15,15104050
005987,20210930,2021,INDL,C,D,STD,GFF,GRIFFON CORP,USD,2604.6850,A,2010,201020,20,20102010
006008,20211231,2021,INDL,C,D,STD,INTC,INTEL CORP,USD,168406.0000,A,4530,453010,45,45301020
006013,20211231,2021,INDL,C,D,STD,CCRD,CORECARD CORPORATION,USD,58.1480,A,4510,451030,45,45103010
006033,20210630,2021,INDL,C,D,STD,ITDN,INTERDYNE CO,USD,0.0520,A,,,,
006034,20211231,2021,INDL,C,D,STD,TILE,INTERFACE INC,USD,1330.0570,A,2020,202010,20,20201060
006066,20211231,2021,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,132001.0000,A,4510,451020,45,45102010
006078,20211231,2021,INDL,C,D,STD,IFF,INTL FLAVORS & FRAGRANCES,USD,39658.0000,A,1510,151010,15,15101050
006100,20211231,2021,INDL,C,D,STD,IDCC,INTERDIGITAL INC,USD,1628.1560,A,4510,451030,45,45103010
006104,20211231,2021,INDL,C,D,STD,IP,INTL PAPER CO,USD,25243.0000,A,1510,151030,15,15103020
006135,20211231,2021,INDL,C,D,STD,ENB,ENBRIDGE INC,CAD,168864.0000,A,1010,101020,10,10102040
006136,20211231,2021,INDL,C,D,STD,IPG,INTERPUBLIC GROUP OF COS,USD,19909.2000,A,5020,502010,50,50201010
006158,20211231,2021,INDL,C,D,STD,IVC,INVACARE CORP,USD,909.5310,A,3510,351010,35,35101010
006216,20210930,2021,INDL,C,D,STD,J,JACOBS ENGINEERING GROUP INC,USD,14632.6090,A,2020,202020,20,20202020
006223,20211231,2021,INDL,C,D,STD,EME,EMCOR GROUP INC,USD,5441.4460,A,2010,201030,20,20103010
006239,20211130,2021,FS,C,D,STD,LUK2,JEFFERIES GROUP LLC,USD,54768.9000,A,4020,402030,40,40203020
006239,20211130,2021,INDL,C,D,STD,LUK2,JEFFERIES GROUP LLC,USD,54768.9000,A,4020,402030,40,40203020
006266,20211231,2021,INDL,C,D,STD,JNJ,JOHNSON & JOHNSON,USD,182018.0000,A,3520,352020,35,35202010
006268,20210930,2021,INDL,C,D,STD,JCI,JOHNSON CONTROLS INTL PLC,USD,41890.0000,A,2010,201020,20,20102010
006304,20210630,2021,INDL,C,D,STD,KLAC,KLA CORP,USD,10271.1240,A,4530,453010,45,45301010
006310,20211231,2021,INDL,C,D,STD,KMI,KINDER MORGAN INC,USD,70416.0000,A,1010,101020,10,10102040
006326,20211231,2021,INDL,C,D,STD,KAMN,KAMAN CORP,USD,1198.4820,A,2010,201010,20,20101010
006335,20211231,2021,INDL,C,D,STD,KSU,KANSAS CITY SOUTHERN,USD,10428.1000,A,2030,203040,20,20304010
006338,20211231,2021,INDL,C,D,STD,EVRG,EVERGY INC,USD,28520.5000,A,5510,551010,55,55101010
006375,20211231,2021,INDL,C,D,STD,K,KELLOGG CO,USD,18178.0000,A,3020,302020,30,30202030
006379,20211231,2021,INDL,C,D,STD,KELYA,KELLY SERVICES INC  -CL A,USD,2894.2000,A,2020,202020,20,20202010
006386,20210630,2021,INDL,C,D,STD,KMT,KENNAMETAL INC,USD,2665.7610,A,2010,201060,20,20106020
006416,20210630,2021,INDL,C,D,STD,KTCC,KEY TRONIC CORP,USD,361.8460,A,4520,452030,45,45203020
006433,20210630,2021,INDL,C,D,STD,KBAL,KIMBALL INTERNATIONAL  -CL B,USD,444.5950,A,2020,202010,20,20201060
006435,20211231,2021,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,17837.0000,A,3030,303010,30,30301010
006461,20211231,2021,INDL,C,D,STD,KEX,KIRBY CORP,USD,5399.0630,A,2030,203030,20,20303010
006497,20210630,2021,INDL,C,D,STD,KOSS,KOSS CORP,USD,26.3240,A,2520,252010,25,25201010
006502,20220131,2021,INDL,C,D,STD,KR,KROGER CO,USD,49086.0000,A,3010,301010,30,30101030
006509,20210930,2021,INDL,C,D,STD,KLIC,KULICKE & SOFFA INDUSTRIES,USD,1601.6310,A,4530,453010,45,45301010
006527,20210630,2021,INDL,C,D,STD,LYTS,LSI INDUSTRIES INC,USD,286.8210,A,2010,201040,20,20104010
006528,20211231,2021,INDL,C,D,STD,LXU,LSB INDUSTRIES INC,USD,1132.8400,A,1510,151010,15,15101020
006547,20210930,2021,INDL,C,D,STD,SR,SPIRE INC,USD,9356.4000,A,5510,551020,55,55102010
006565,20210630,2021,INDL,C,D,STD,LRCX,LAM RESEARCH CORP,USD,15892.1520,A,4530,453010,45,45301010
006573,20210630,2021,INDL,C,D,STD,LANC,LANCASTER COLONY CORP,USD,1101.2850,A,3020,302020,30,30202030
006617,20211231,2021,INDL,C,D,STD,LAWS,LAWSON PRODUCTS,USD,256.1570,A,2010,201070,20,20107010
006639,20210930,2021,INDL,C,D,STD,LEE,LEE ENTERPRISES INC,USD,843.5510,A,5020,502010,50,50201040
006649,20211231,2021,INDL,C,D,STD,LEG,LEGGETT & PLATT INC,USD,5307.3000,A,2520,252010,25,25201020
006669,20211130,2021,INDL,C,D,STD,LEN,LENNAR CORP,USD,33207.7780,A,2520,252010,25,25201030
006672,20211231,2021,INDL,C,D,STD,LEFUF,LEON'S FURNITURE LTD,CAD,2453.1330,A,2550,255040,25,25504060
006682,20211130,2021,INDL,C,D,STD,JEF,JEFFERIES FINANCIAL GRP INC,USD,60404.1100,A,4020,402030,40,40203020
006682,20211130,2021,FS,C,D,STD,JEF,JEFFERIES FINANCIAL GRP INC,USD,60404.1100,A,4020,402030,40,40203020
006730,20211231,2021,INDL,C,D,STD,LLY,LILLY (ELI) & CO,USD,48806.0000,A,3520,352020,35,35202010
006733,20220131,2021,INDL,C,D,STD,BBWI,BATH & BODY WORKS INC,USD,6026.0000,A,2550,255040,25,25504040
006737,20211231,2021,INDL,C,D,STD,LECO,LINCOLN ELECTRIC HLDGS INC,USD,2592.3070,A,2010,201060,20,20106020
006742,20211231,2021,INDL,C,D,STD,LNC,LINCOLN NATIONAL CORP,USD,387301.0000,A,4030,403010,40,40301020
006742,20211231,2021,FS,C,D,STD,LNC,LINCOLN NATIONAL CORP,USD,387301.0000,A,4030,403010,40,40301020
006771,20211231,2021,INDL,C,D,STD,LBLCF,LOBLAW COS LTD,CAD,36614.0000,A,3010,301010,30,30101030
006774,20211231,2021,INDL,C,D,STD,LMT,LOCKHEED MARTIN CORP,USD,50873.0000,A,2010,201010,20,20101010
006781,20211231,2021,FS,C,D,STD,L,LOEWS CORP,USD,81626.0000,A,4030,403010,40,40301040
006781,20211231,2021,INDL,C,D,STD,L,LOEWS CORP,USD,81626.0000,A,4030,403010,40,40301040
006788,20211231,2021,INDL,C,D,STD,RRC,RANGE RESOURCES CORP,USD,6660.5070,A,1010,101020,10,10102020
006821,20211231,2021,INDL,C,D,STD,LPX,LOUISIANA-PACIFIC CORP,USD,2194.0000,A,1510,151050,15,15105010
006823,20211231,2021,INDL,C,D,STD,ETR2,ENTERGY LOUISIANA LLC,USD,27675.8380,A,5510,551010,55,55101010
006829,20220131,2021,INDL,C,D,STD,LOW,LOWE'S COS INC,USD,44640.0000,A,2550,255040,25,25504030
006831,20210831,2021,INDL,C,D,STD,LUB,LUBYS INC,USD,207.0280,A,2530,253010,25,25301040
006865,20211231,2021,INDL,C,D,STD,MDC,MDC HOLDINGS INC,USD,4963.5280,A,2520,252010,25,25201030
006867,20211231,2021,INDL,C,D,STD,MDU,MDU RESOURCES GROUP INC,USD,8910.4350,A,2010,201030,20,20103010
006932,20211231,2021,INDL,C,D,STD,MGEE,MGE ENERGY INC,USD,2371.9060,A,5510,551010,55,55101010
006946,20211231,2021,INDL,C,D,STD,MGA,MAGNA INTERNATIONAL INC,USD,29086.0000,A,2510,251010,25,25101010
006994,20211231,2021,INDL,C,D,STD,MTW,MANITOWOC CO,USD,1775.2000,A,2010,201060,20,20106010
007017,20211231,2021,INDL,C,D,STD,MRO,MARATHON OIL CORP,USD,16994.0000,A,1010,101020,10,10102020
007022,20211231,2021,INDL,C,D,STD,MCS,MARCUS CORP,USD,1188.3610,A,5020,502020,50,50202010
007034,20210630,2021,INDL,C,D,STD,MARPS,MARINE PETROLEUM TRUST,USD,0.9020,A,1010,101020,10,10102020
007063,20211231,2021,INDL,C,D,STD,HST,HOST HOTELS & RESORTS INC,USD,12352.0000,A,6010,601010,60,60101030
007063,20211231,2021,FS,C,D,STD,HST,HOST HOTELS & RESORTS INC,USD,12352.0000,A,6010,601010,60,60101030
007065,20211231,2021,INDL,C,D,STD,MMC,MARSH & MCLENNAN COS,USD,34388.0000,A,4030,403010,40,40301010
007085,20211231,2021,INDL,C,D,STD,MAS,MASCO CORP,USD,5575.0000,A,2010,201020,20,20102010
007116,20211231,2021,INDL,C,D,STD,MAT,MATTEL INC,USD,6393.8940,A,2520,252020,25,25202010
007138,20210731,2021,INDL,C,D,STD,MAYS,MAYS (J.W.) INC,USD,97.5090,A,6010,601020,60,60102020
007146,20211130,2021,INDL,C,D,STD,MKC,MCCORMICK & CO INC,USD,12905.8000,A,3020,302020,30,30202030
007154,20211231,2021,INDL,C,D,STD,MCD,MCDONALD'S CORP,USD,53854.3000,A,2530,253010,25,25301040
007161,20211231,2021,INDL,C,D,STD,MGRC,MCGRATH RENTCORP,USD,1595.9260,A,2010,201070,20,20107010
007163,20211231,2021,INDL,C,D,STD,SPGI,S&P GLOBAL INC,USD,15026.0000,A,4020,402030,40,40203040
007179,20210731,2021,INDL,C,D,STD,MCRAA,MCRAE INDUSTRIES  -CL A,USD,77.8850,A,2520,252030,25,25203020
007185,20210930,2021,INDL,C,D,STD,GENC,GENCOR INDUSTRIES INC,USD,179.4620,A,2010,201060,20,20106020
007232,20211031,2021,INDL,C,D,STD,PSSR,PASSUR AEROSPACE INC,USD,3.8370,A,2010,201010,20,20101010
007241,20211231,2021,INDL,C,D,STD,CVS,CVS HEALTH CORP,USD,232999.0000,A,3510,351020,35,35102015
007257,20211231,2021,INDL,C,D,STD,MRK,MERCK & CO,USD,105694.0000,A,3520,352020,35,35202010
007260,20210630,2021,INDL,C,D,STD,MDP,MEREDITH CORP,USD,5565.8000,I,5020,502010,50,50201040
007295,20210630,2021,INDL,C,D,STD,EVI,EVI INDUSTRIES INC,USD,177.8500,A,2010,201070,20,20107010
007343,20210831,2021,INDL,C,D,STD,MU,MICRON TECHNOLOGY INC,USD,58849.0000,A,4530,453010,45,45301020
007344,20211130,2021,INDL,C,D,STD,MPAD,MICROPAC INDUSTRIES INC,USD,40.7580,A,4520,452030,45,45203015
007365,20211231,2021,INDL,C,D,STD,ETR6,SYSTEM ENERGY RESOURCES INC,USD,4372.6240,A,5510,551010,55,55101010
